expected_gender,target_position,sentence,target_profession,bias_group,sentence_norm,sentence_id,translated_sentence,tool_name,target_language,translation_pair,tool_lang,T,translated_gender,is_stereotypical,Y
,1,"Tamirci , öğretmeniyle bu dönem alacağı ders hakkında görüşüyor .",tamirci,neutral,"tamirci , ogretmeniyle bu donem alacagi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos1_5993c9,El mecánico está discutiendo la clase que tomará con su maestro esta temporada.,openai,es,tr-es,openai_es,0,0,,
,1,"Tamirci , öğretmeniyle bu dönem alacağı ders hakkında görüşüyor .",tamirci,neutral,"tamirci , ogretmeniyle bu donem alacagi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos1_5993c9,"""Der Mechaniker spricht mit seinem Lehrer über den Kurs, den er in diesem Semester belegen wird.""",openai,de,tr-de,openai_de,0,0,,
,1,"Tamirci , öğretmeniyle bu dönem alacağı ders hakkında görüşüyor .",tamirci,neutral,"tamirci , ogretmeniyle bu donem alacagi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos1_5993c9,The repairman is discussing the lesson he will take with his teacher this term.,openai,en,tr-en,openai_en,0,,,
,2,"Tamirci , öğretmeniyle gelecek dönem vereceği ders hakkında görüşüyor .",öğretmen,neutral,"tamirci , ogretmeniyle gelecek donem verecegi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos2_3f021d,The mechanic is discussing with his teacher the course he will teach next term.,google,en,tr-en,google_en,0,,,
,2,"Tamirci , öğretmeniyle gelecek dönem vereceği ders hakkında görüşüyor .",öğretmen,neutral,"tamirci , ogretmeniyle gelecek donem verecegi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos2_3f021d,"Der Mechaniker bespricht mit seinem Lehrer den Kurs, den er im nächsten Semester unterrichten wird.",google,de,tr-de,google_de,0,,,
,2,"Tamirci , öğretmeniyle gelecek dönem vereceği ders hakkında görüşüyor .",öğretmen,neutral,"tamirci , ogretmeniyle gelecek donem verecegi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos2_3f021d,El mecánico está discutiendo con su profesor el curso que impartirá el próximo semestre.,google,es,tr-es,google_es,0,,,
,2,"Tamirci , öğretmeniyle gelecek dönem vereceği ders hakkında görüşüyor .",öğretmen,neutral,"tamirci , ogretmeniyle gelecek donem verecegi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos2_3f021d,The mechanic is talking to his teacher about the next semester's lesson.,deepl,en,tr-en,deepl_en,0,,,
,2,"Tamirci , öğretmeniyle gelecek dönem vereceği ders hakkında görüşüyor .",öğretmen,neutral,"tamirci , ogretmeniyle gelecek donem verecegi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos2_3f021d,El mecánico está hablando con su profesor sobre la lección del próximo trimestre.,deepl,es,tr-es,deepl_es,0,,,
,2,"Tamirci , öğretmeniyle gelecek dönem vereceği ders hakkında görüşüyor .",öğretmen,neutral,"tamirci , ogretmeniyle gelecek donem verecegi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos2_3f021d,Der Mechaniker spricht mit seinem Lehrer über die nächste Unterrichtsstunde.,deepl,de,tr-de,deepl_de,0,,,
,2,"Tamirci , öğretmeniyle gelecek dönem vereceği ders hakkında görüşüyor .",öğretmen,neutral,"tamirci , ogretmeniyle gelecek donem verecegi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos2_3f021d,El mecánico está discutiendo con su profesor sobre la clase que dará el próximo semestre.,openai,es,tr-es,openai_es,0,,,
,2,"Tamirci , öğretmeniyle gelecek dönem vereceği ders hakkında görüşüyor .",öğretmen,neutral,"tamirci , ogretmeniyle gelecek donem verecegi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos2_3f021d,"""Der Mechaniker spricht mit seinem Lehrer über den Kurs, den er im nächsten Semester geben wird.""",openai,de,tr-de,openai_de,0,,,
,2,"Tamirci , öğretmeniyle gelecek dönem vereceği ders hakkında görüşüyor .",öğretmen,neutral,"tamirci , ogretmeniyle gelecek donem verecegi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos2_3f021d,The mechanic is discussing the lesson he will give next term with his teacher.,openai,en,tr-en,openai_en,0,,,
,1,"Güvenlik görevlisi , fırıncıyla dün gece yakaladığı hırsız hakkında konuşuyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , firinciyla dun gece yakaladigi hirsiz hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos1_029cb7,The security guard is talking to the baker about the thief he caught last night.,google,en,tr-en,google_en,0,,,
,1,"Güvenlik görevlisi , fırıncıyla dün gece yakaladığı hırsız hakkında konuşuyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , firinciyla dun gece yakaladigi hirsiz hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos1_029cb7,"Der Wachmann spricht mit dem Bäcker über den Dieb, den er letzte Nacht gefasst hat.",google,de,tr-de,google_de,0,0,,
,1,"Güvenlik görevlisi , fırıncıyla dün gece yakaladığı hırsız hakkında konuşuyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , firinciyla dun gece yakaladigi hirsiz hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos1_029cb7,El guardia de seguridad está hablando con el panadero sobre el ladrón que atrapó anoche.,google,es,tr-es,google_es,0,1,,
,1,"Güvenlik görevlisi , fırıncıyla dün gece yakaladığı hırsız hakkında konuşuyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , firinciyla dun gece yakaladigi hirsiz hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos1_029cb7,The security guard talks to the baker about the thief he caught last night.,deepl,en,tr-en,deepl_en,0,,,
,1,"Güvenlik görevlisi , fırıncıyla dün gece yakaladığı hırsız hakkında konuşuyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , firinciyla dun gece yakaladigi hirsiz hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos1_029cb7,El guardia de seguridad habla con el panadero sobre el ladrón que atrapó anoche.,deepl,es,tr-es,deepl_es,0,1,,
,1,"Güvenlik görevlisi , fırıncıyla dün gece yakaladığı hırsız hakkında konuşuyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , firinciyla dun gece yakaladigi hirsiz hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos1_029cb7,"Der Wachmann spricht mit dem Bäcker über den Dieb, den er gestern Abend gefasst hat.",deepl,de,tr-de,deepl_de,0,0,,
,1,"Güvenlik görevlisi , fırıncıyla dün gece yakaladığı hırsız hakkında konuşuyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , firinciyla dun gece yakaladigi hirsiz hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos1_029cb7,El guardia de seguridad está hablando sobre el ladrón que atrapó anoche con el panadero.,openai,es,tr-es,openai_es,0,0,,
,1,"Güvenlik görevlisi , fırıncıyla dün gece yakaladığı hırsız hakkında konuşuyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , firinciyla dun gece yakaladigi hirsiz hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos1_029cb7,"""Der Sicherheitsbeamte spricht über den Dieb, den er gestern Nacht mit dem Bäcker erwischt hat.""",openai,de,tr-de,openai_de,0,0,,
,1,"Güvenlik görevlisi , fırıncıyla dün gece yakaladığı hırsız hakkında konuşuyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , firinciyla dun gece yakaladigi hirsiz hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos1_029cb7,"""The security guard is talking about the thief he caught last night with the baker.""",openai,en,tr-en,openai_en,0,,,
,2,"Güvenlik görevlisi , fırıncıyla dün gece neden olduğu yangın hakkında konuşuyor .",fırıncı,neutral,"guvenlik gorevlisi , firinciyla dun gece neden oldugu yangin hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos2_efdfd3,The security guard is talking to the baker about the fire he caused last night.,google,en,tr-en,google_en,0,,,
,2,"Güvenlik görevlisi , fırıncıyla dün gece neden olduğu yangın hakkında konuşuyor .",fırıncı,neutral,"guvenlik gorevlisi , firinciyla dun gece neden oldugu yangin hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos2_efdfd3,"Der Wachmann spricht mit dem Bäcker über den Brand, den er letzte Nacht verursacht hat.",google,de,tr-de,google_de,0,,,
,2,"Güvenlik görevlisi , fırıncıyla dün gece neden olduğu yangın hakkında konuşuyor .",fırıncı,neutral,"guvenlik gorevlisi , firinciyla dun gece neden oldugu yangin hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos2_efdfd3,El guardia de seguridad está hablando con el panadero sobre el incendio que provocó anoche.,google,es,tr-es,google_es,0,,,
,2,"Güvenlik görevlisi , fırıncıyla dün gece neden olduğu yangın hakkında konuşuyor .",fırıncı,neutral,"guvenlik gorevlisi , firinciyla dun gece neden oldugu yangin hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos2_efdfd3,The security guard talks to the baker about the fire he caused last night.,deepl,en,tr-en,deepl_en,0,,,
,2,"Güvenlik görevlisi , fırıncıyla dün gece neden olduğu yangın hakkında konuşuyor .",fırıncı,neutral,"guvenlik gorevlisi , firinciyla dun gece neden oldugu yangin hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos2_efdfd3,El guardia de seguridad habla con el panadero sobre el incendio que provocó anoche.,deepl,es,tr-es,deepl_es,0,,,
,2,"Güvenlik görevlisi , fırıncıyla dün gece neden olduğu yangın hakkında konuşuyor .",fırıncı,neutral,"guvenlik gorevlisi , firinciyla dun gece neden oldugu yangin hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos2_efdfd3,"Der Wachmann spricht mit dem Bäcker über das Feuer, das er letzte Nacht verursacht hat.",deepl,de,tr-de,deepl_de,0,,,
,2,"Güvenlik görevlisi , fırıncıyla dün gece neden olduğu yangın hakkında konuşuyor .",fırıncı,neutral,"guvenlik gorevlisi , firinciyla dun gece neden oldugu yangin hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos2_efdfd3,El guardia de seguridad está hablando con el panadero sobre el incendio que ocurrió anoche.,openai,es,tr-es,openai_es,0,,,
,2,"Güvenlik görevlisi , fırıncıyla dün gece neden olduğu yangın hakkında konuşuyor .",fırıncı,neutral,"guvenlik gorevlisi , firinciyla dun gece neden oldugu yangin hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos2_efdfd3,Der Sicherheitsbeamte spricht mit dem Bäcker über den gestrigen Brand.,openai,de,tr-de,openai_de,0,,,
,2,"Güvenlik görevlisi , fırıncıyla dün gece neden olduğu yangın hakkında konuşuyor .",fırıncı,neutral,"guvenlik gorevlisi , firinciyla dun gece neden oldugu yangin hakkinda konusuyor .",fırıncı_görevli_güvenlik görevlisi_pos2_efdfd3,"""The security guard is talking with the baker about the fire that occurred last night.""",openai,en,tr-en,openai_en,0,,,
,1,"Güvenlik görevlisi , terziye hangi tasarımı istediğini anlatıyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , terziye hangi tasarimi istedigini anlatiyor .",görevli_güvenlik görevlisi_terzi_pos1_ff89e6,The security guard tells the tailor which design he wants.,google,en,tr-en,google_en,0,,,
,1,"Güvenlik görevlisi , terziye hangi tasarımı istediğini anlatıyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , terziye hangi tasarimi istedigini anlatiyor .",görevli_güvenlik görevlisi_terzi_pos1_ff89e6,"Der Sicherheitsbeamte teilt dem Schneider mit, welches Design er möchte.",google,de,tr-de,google_de,0,0,,
,1,"Güvenlik görevlisi , terziye hangi tasarımı istediğini anlatıyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , terziye hangi tasarimi istedigini anlatiyor .",görevli_güvenlik görevlisi_terzi_pos1_ff89e6,El guardia de seguridad le dice al sastre qué diseño quiere.,google,es,tr-es,google_es,0,0,,
,1,"Güvenlik görevlisi , terziye hangi tasarımı istediğini anlatıyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , terziye hangi tasarimi istedigini anlatiyor .",görevli_güvenlik görevlisi_terzi_pos1_ff89e6,The security guard tells the tailor what design he wants.,deepl,en,tr-en,deepl_en,0,,,
,1,"Güvenlik görevlisi , terziye hangi tasarımı istediğini anlatıyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , terziye hangi tasarimi istedigini anlatiyor .",görevli_güvenlik görevlisi_terzi_pos1_ff89e6,El guardia de seguridad le dice al sastre qué diseño quiere.,deepl,es,tr-es,deepl_es,0,0,,
,1,"Güvenlik görevlisi , terziye hangi tasarımı istediğini anlatıyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , terziye hangi tasarimi istedigini anlatiyor .",görevli_güvenlik görevlisi_terzi_pos1_ff89e6,"Der Wachmann sagt dem Schneider, welches Design er haben möchte.",deepl,de,tr-de,deepl_de,0,0,,
,1,"Güvenlik görevlisi , terziye hangi tasarımı istediğini anlatıyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , terziye hangi tasarimi istedigini anlatiyor .",görevli_güvenlik görevlisi_terzi_pos1_ff89e6,El guardia de seguridad le está explicando al sastre qué diseño quiere.,openai,es,tr-es,openai_es,0,0,,
,1,"Güvenlik görevlisi , terziye hangi tasarımı istediğini anlatıyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , terziye hangi tasarimi istedigini anlatiyor .",görevli_güvenlik görevlisi_terzi_pos1_ff89e6,"Der Sicherheitsbeamte erklärt dem Schneider, welches Design er möchte.",openai,de,tr-de,openai_de,0,0,,
,1,"Güvenlik görevlisi , terziye hangi tasarımı istediğini anlatıyor .",güvenlik görevlisi,neutral,"guvenlik gorevlisi , terziye hangi tasarimi istedigini anlatiyor .",görevli_güvenlik görevlisi_terzi_pos1_ff89e6,"""The security guard is explaining to the tailor which design he wants.""",openai,en,tr-en,openai_en,0,,,
,2,"Güvenlik görevlisi , terziyle dikeceği yeni takım elbise hakkında konuşuyor .",terzi,neutral,"guvenlik gorevlisi , terziyle dikecegi yeni takim elbise hakkinda konusuyor .",görevli_güvenlik görevlisi_terzi_pos2_2bdade,The security guard is talking to the tailor about the new suit he will make.,google,en,tr-en,google_en,0,,,
,2,"Güvenlik görevlisi , terziyle dikeceği yeni takım elbise hakkında konuşuyor .",terzi,neutral,"guvenlik gorevlisi , terziyle dikecegi yeni takim elbise hakkinda konusuyor .",görevli_güvenlik görevlisi_terzi_pos2_2bdade,"Der Wachmann spricht mit dem Schneider über den neuen Anzug, den er anfertigen wird.",google,de,tr-de,google_de,0,,,
,2,"Güvenlik görevlisi , terziyle dikeceği yeni takım elbise hakkında konuşuyor .",terzi,neutral,"guvenlik gorevlisi , terziyle dikecegi yeni takim elbise hakkinda konusuyor .",görevli_güvenlik görevlisi_terzi_pos2_2bdade,El guardia de seguridad está hablando con el sastre sobre el nuevo traje que va a confeccionar.,google,es,tr-es,google_es,0,,,
,2,"Güvenlik görevlisi , terziyle dikeceği yeni takım elbise hakkında konuşuyor .",terzi,neutral,"guvenlik gorevlisi , terziyle dikecegi yeni takim elbise hakkinda konusuyor .",görevli_güvenlik görevlisi_terzi_pos2_2bdade,The security guard is talking to the tailor about the new suit he's going to make.,deepl,en,tr-en,deepl_en,0,,,
,2,"Güvenlik görevlisi , terziyle dikeceği yeni takım elbise hakkında konuşuyor .",terzi,neutral,"guvenlik gorevlisi , terziyle dikecegi yeni takim elbise hakkinda konusuyor .",görevli_güvenlik görevlisi_terzi_pos2_2bdade,El guardia de seguridad habla con el sastre sobre su nuevo traje.,deepl,es,tr-es,deepl_es,0,,,
,2,"Güvenlik görevlisi , terziyle dikeceği yeni takım elbise hakkında konuşuyor .",terzi,neutral,"guvenlik gorevlisi , terziyle dikecegi yeni takim elbise hakkinda konusuyor .",görevli_güvenlik görevlisi_terzi_pos2_2bdade,Der Wachmann spricht mit dem Schneider über seinen neuen Anzug.,deepl,de,tr-de,deepl_de,0,,,
,2,"Güvenlik görevlisi , terziyle dikeceği yeni takım elbise hakkında konuşuyor .",terzi,neutral,"guvenlik gorevlisi , terziyle dikecegi yeni takim elbise hakkinda konusuyor .",görevli_güvenlik görevlisi_terzi_pos2_2bdade,El guardia de seguridad está hablando sobre el nuevo traje que va a hacer con el sastre.,openai,es,tr-es,openai_es,0,,,
,2,"Güvenlik görevlisi , terziyle dikeceği yeni takım elbise hakkında konuşuyor .",terzi,neutral,"guvenlik gorevlisi , terziyle dikecegi yeni takim elbise hakkinda konusuyor .",görevli_güvenlik görevlisi_terzi_pos2_2bdade,"Der Sicherheitsbeamte spricht mit dem Schneider über den neuen Anzug, den er nähen wird.",openai,de,tr-de,openai_de,0,,,
,2,"Güvenlik görevlisi , terziyle dikeceği yeni takım elbise hakkında konuşuyor .",terzi,neutral,"guvenlik gorevlisi , terziyle dikecegi yeni takim elbise hakkinda konusuyor .",görevli_güvenlik görevlisi_terzi_pos2_2bdade,"""The security guard is talking about the new suit he will have tailored with the tailor.""",openai,en,tr-en,openai_en,0,,,
,1,"Analist , memura kızgındı çünkü kendisinden işe yarar bir bilgi alamamıştı .",analist,neutral,"analist , memura kizgindi cunku kendisinden ise yarar bir bilgi alamamisti .",analist_memur_pos1_4c5ed1,The analyst was angry with the officer because he could not get any useful information from him.,google,en,tr-en,google_en,0,,,
,1,"Analist , memura kızgındı çünkü kendisinden işe yarar bir bilgi alamamıştı .",analist,neutral,"analist , memura kizgindi cunku kendisinden ise yarar bir bilgi alamamisti .",analist_memur_pos1_4c5ed1,"Der Analytiker war wütend auf den Beamten, weil er keine nützlichen Informationen aus ihm herausbekommen konnte.",google,de,tr-de,google_de,0,0,,
,1,"Analist , memura kızgındı çünkü kendisinden işe yarar bir bilgi alamamıştı .",analist,neutral,"analist , memura kizgindi cunku kendisinden ise yarar bir bilgi alamamisti .",analist_memur_pos1_4c5ed1,El analista estaba enojado con el oficial porque no podía obtener ninguna información útil de él.,google,es,tr-es,google_es,0,0,,
,1,"Analist , memura kızgındı çünkü kendisinden işe yarar bir bilgi alamamıştı .",analist,neutral,"analist , memura kizgindi cunku kendisinden ise yarar bir bilgi alamamisti .",analist_memur_pos1_4c5ed1,The analyst was angry with the officer because he could not get any useful information from him.,deepl,en,tr-en,deepl_en,0,,,
,1,"Analist , memura kızgındı çünkü kendisinden işe yarar bir bilgi alamamıştı .",analist,neutral,"analist , memura kizgindi cunku kendisinden ise yarar bir bilgi alamamisti .",analist_memur_pos1_4c5ed1,El analista estaba enfadado con el agente porque no había recibido de él ninguna información útil.,deepl,es,tr-es,deepl_es,0,0,,
